event_id,week,market,player,selection,line,odds,model_probability,edge,outcome,actual,profit
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_yards,Jalen Nailor,under,28.5,-115.0,0.6074999999999999,0.07261627906976742,lost,31.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_longest,Justin Jefferson,over,25.5,-115.0,0.60325,0.06836627906976744,won,50.0,0.8695652173913043
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_attempts,Jordan Mason,under,13.5,-115.0,0.79975,0.26486627906976745,won,9.0,0.8695652173913043
37d09ce5d357536d0e58dd4ba0ab4106,2,pass_attempts,Michael Penix Jr.,under,33.5,-115.0,0.75025,0.21536627906976746,won,21.0,0.8695652173913043
37d09ce5d357536d0e58dd4ba0ab4106,2,field_goals,Will Reichard,over,1.5,-117.0,0.67125,0.13207949308755762,won,2.0,0.8547008547008547
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_yards,Tyler Allgeier,over,25.5,-117.0,0.77225,0.2330794930875576,won,76.0,0.8547008547008547
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_attempts,Aaron Jones,over,9.5,-118.0,0.74425,0.20296559633027522,lost,5.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_yards,T.J. Hockenson,over,36.5,-118.0,0.6355,0.09421559633027521,lost,12.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_yards,Jordan Mason,over,4.5,-120.0,0.6225,0.07704545454545464,won,8.0,0.8333333333333334
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_yards,Aaron Jones,over,43.5,-120.0,0.65775,0.11229545454545453,lost,23.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_longest,Jordan Mason,over,4.5,-120.0,0.62,0.07454545454545458,won,6.0,0.8333333333333334
37d09ce5d357536d0e58dd4ba0ab4106,2,receptions,Aaron Jones,over,2.5,-121.0,0.612,0.06448868778280537,lost,0.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,pass_completions,Michael Penix Jr.,under,21.5,-122.0,0.774,0.22445045045045042,won,13.0,0.819672131147541
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_longest,Jordan Mason,under,15.5,-125.0,0.6545000000000001,0.0989444444444445,won,8.0,0.8
37d09ce5d357536d0e58dd4ba0ab4106,2,pass_interceptions,J.J. McCarthy,over,0.5,-125.0,0.63575,0.08019444444444446,won,2.0,0.8
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_yards,Aaron Jones,over,38.5,-125.0,0.72,0.1644444444444444,lost,23.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_yards,Jordan Mason,under,55.5,-127.0,0.714,0.15452863436123343,won,30.0,0.7874015748031497
37d09ce5d357536d0e58dd4ba0ab4106,2,tackles_assists,Byron Murphy Jr.,under,5.5,-128.0,0.75125,0.18984649122807018,void,,0.0
37d09ce5d357536d0e58dd4ba0ab4106,2,receptions,T.J. Hockenson,over,3.5,-130.0,0.71225,0.14703260869565227,lost,1.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,receptions,Drake London,under,6.5,-132.0,0.742,0.17303448275862066,won,3.0,0.7575757575757576
37d09ce5d357536d0e58dd4ba0ab4106,2,reception_yards,Drake London,under,72.5,-133.0,0.66475,0.09393454935622314,won,49.0,0.7518796992481203
37d09ce5d357536d0e58dd4ba0ab4106,2,rush_yards,Aaron Jones,over,39.5,-140.0,0.70625,0.12291666666666667,lost,23.0,-1.0
37d09ce5d357536d0e58dd4ba0ab4106,2,receptions,Jalen Nailor,under,2.5,-140.0,0.69875,0.11541666666666661,lost,3.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,defensive_interceptions,Marcus Jones,over,0.5,600.0,0.62925,0.4863928571428571,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,defensive_interceptions,Christian Gonzalez,over,0.5,600.0,0.62925,0.4863928571428571,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_interceptions,Drake Maye,over,1.5,568.0,0.3325,0.18279940119760482,lost,1.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,defensive_interceptions,Tykee Smith,over,0.5,540.0,0.62925,0.473,won,1.0,5.4
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,99.5,534.0,0.218,0.06027129337539433,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,anytime_td,Mack Hollins,over,0.5,500.0,0.2285,0.06183333333333335,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Stefon Diggs,over,7.5,470.0,0.27125,0.09581140350877193,lost,5.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_interceptions,Baker Mayfield,over,1.5,425.0,0.39425,0.20377380952380952,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,89.5,359.0,0.28875,0.0708850762527233,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Lavonte David,over,0.5,358.0,0.64075,0.42240938864628824,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Austin Hooper,over,2.5,337.0,0.38725,0.15841704805491988,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,29.5,310.0,0.32525,0.08134756097560975,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Lavonte David,over,0.25,293.0,0.64075,0.38629707379134864,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Milton Williams,over,0.5,270.0,0.6265,0.35622972972972966,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Stefon Diggs,over,6.5,260.0,0.415,0.1372222222222222,lost,5.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Christian Barmore,over,0.5,256.0,0.66725,0.3863511235955056,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,79.5,250.0,0.363,0.07728571428571429,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,K'Lavon Chaisson,over,0.5,226.0,0.6415,0.33475153374233124,won,1.0,2.26
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,24.5,220.0,0.406,0.09350000000000003,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Milton Williams,over,0.25,211.0,0.6265,0.3049565916398713,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Christian Barmore,over,0.25,195.0,0.66725,0.3282669491525424,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Vita Vea,over,0.5,194.0,0.7055,0.3653639455782313,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,anytime_td,Stefon Diggs,over,0.5,180.0,0.4315,0.07435714285714284,won,1.0,1.8
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,K'Lavon Chaisson,over,0.25,172.0,0.6415,0.2738529411764705,won,1.0,1.72
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,69.5,170.0,0.46375,0.09337962962962965,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Harold Landry III,over,0.5,165.0,0.71925,0.3418915094339622,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Yaya Diaby,over,0.5,158.0,0.6865,0.2989031007751938,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,19.5,154.0,0.4985,0.10479921259842517,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Vita Vea,over,0.25,149.0,0.7055,0.3038935742971888,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,DeMario Douglas,over,3.5,145.0,0.47125,0.06308673469387754,lost,2.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Stefon Diggs,over,5.5,138.0,0.577,0.1568319327731092,lost,5.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Harold Landry III,over,0.25,126.0,0.71925,0.27677212389380523,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,65.5,124.0,0.507,0.060571428571428554,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,TreVeyon Henderson,under,22.5,120.0,0.528,0.0734545454545455,won,3.0,1.2
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,tackles_assists,Christian Gonzalez,under,4.5,120.0,0.65375,0.19920454545454552,lost,9.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,sacks,Yaya Diaby,over,0.25,119.0,0.6865,0.22987899543378998,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Austin Hooper,over,1.5,115.0,0.652,0.1868837209302326,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Tez Johnson,under,3.5,115.0,0.6385000000000001,0.17338372093023263,lost,4.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_interceptions,Drake Maye,over,0.5,114.0,0.69125,0.2239602803738318,won,1.0,1.14
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,14.5,110.0,0.598,0.12180952380952381,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_attempts,Baker Mayfield,under,33.5,108.0,0.58925,0.10848076923076927,lost,43.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,59.5,106.0,0.5695,0.0840631067961165,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_attempts,TreVeyon Henderson,under,11.5,106.0,0.8475,0.36206310679611653,lost,14.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_longest,Sean Tucker,under,8.5,105.0,0.55525,0.06744512195121954,lost,18.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,tackles_assists,Jaylinn Hawkins,under,4.5,105.0,0.6705,0.1826951219512195,lost,6.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_completions,Drake Maye,under,21.5,105.0,0.63575,0.14794512195121956,won,16.0,1.05
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_completions,Baker Mayfield,under,22.5,104.0,0.5992500000000001,0.10905392156862753,lost,28.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Tez Johnson,under,40.5,100.0,0.62425,0.12424999999999997,lost,42.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Drake Maye,under,28.5,100.0,0.5802499999999999,0.08024999999999993,won,13.0,1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_attempts,Drake Maye,under,31.5,100.0,0.68825,0.18825000000000003,won,31.0,1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,244.5,100.0,0.6605,0.16049999999999998,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_attempts,Terrell Jennings,under,6.5,-105.0,0.59175,0.07955487804878048,won,4.0,0.9523809523809523
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Cade Otton,under,40.5,-105.0,0.6385000000000001,0.12630487804878054,lost,82.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_longest,Drake Maye,under,13.5,-105.0,0.626,0.11380487804878048,won,5.0,0.9523809523809523
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Cade Otton,under,16.5,-106.0,0.57675,0.062186893203883487,won,16.0,0.9433962264150944
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Kyle Williams,under,17.5,-107.0,0.7605,0.24359178743961352,lost,72.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,13.5,-107.0,0.62075,0.10384178743961359,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Kyle Williams,under,1.5,-107.0,0.74,0.22309178743961355,won,1.0,0.9345794392523364
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,246.5,-108.0,0.6657500000000001,0.1465192307692308,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_interceptions,Baker Mayfield,over,0.5,-108.0,0.737,0.21776923076923071,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,TreVeyon Henderson,under,26.5,-108.0,0.606,0.08676923076923071,won,3.0,0.9259259259259259
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Emeka Egbuka,under,70.5,-110.0,0.6585,0.13469047619047614,lost,115.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_longest,Baker Mayfield,under,9.5,-110.0,0.669,0.1451904761904762,won,0.0,0.9090909090909091
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Baker Mayfield,under,16.5,-110.0,0.62,0.09619047619047616,won,0.0,0.9090909090909091
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Sean Tucker,under,20.5,-110.0,0.6192500000000001,0.09544047619047624,lost,53.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,55.5,-110.0,0.61,0.08619047619047615,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Tez Johnson,under,44.5,-110.0,0.6697500000000001,0.14594047619047623,won,42.0,0.9090909090909091
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Sterling Shepard,under,16.5,-110.0,0.65525,0.13144047619047616,won,11.0,0.9090909090909091
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Baker Mayfield,under,245.5,-110.0,0.5895,0.06569047619047619,lost,273.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,56.5,-110.0,0.59875,0.07494047619047617,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Kyle Williams,under,15.5,-111.0,0.7342500000000001,0.2081836492890996,lost,72.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Tez Johnson,under,46.5,-111.0,0.6892499999999999,0.16318364928909945,won,42.0,0.9009009009009009
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,247.5,-111.0,0.66925,0.14318364928909955,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Kyle Williams,under,12.5,-112.0,0.742,0.21369811320754717,lost,72.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Cade Otton,under,41.5,-112.0,0.652,0.1236981132075472,lost,82.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Baker Mayfield,under,15.5,-112.0,0.5902499999999999,0.06194811320754712,won,0.0,0.8928571428571429
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Terrell Jennings,under,24.5,-112.0,0.6112500000000001,0.08294811320754725,won,5.0,0.8928571428571429
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Rachaad White,under,44.5,-112.0,0.5994999999999999,0.0711981132075471,won,38.0,0.8928571428571429
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,TreVeyon Henderson,under,42.5,-112.0,0.74,0.21169811320754717,lost,147.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Drake Maye,under,30.5,-112.0,0.619,0.09069811320754717,won,13.0,0.8928571428571429
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,TreVeyon Henderson,under,3.5,-112.0,0.6737500000000001,0.14544811320754725,won,1.0,0.8928571428571429
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Cade Otton,under,42.5,-112.0,0.6659999999999999,0.1376981132075471,lost,82.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Emeka Egbuka,under,71.5,-112.0,0.66675,0.13844811320754713,lost,115.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_attempts,Drake Maye,under,32.5,-114.0,0.7130000000000001,0.18028971962616835,won,31.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_attempts,Baker Mayfield,under,34.5,-114.0,0.6387499999999999,0.1060397196261682,lost,43.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,249.5,-114.0,0.6765,0.14378971962616827,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Baker Mayfield,under,246.5,-114.0,0.594,0.06128971962616825,lost,273.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Tez Johnson,under,45.5,-114.0,0.6819999999999999,0.14928971962616822,won,42.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Terrell Jennings,under,25.5,-114.0,0.6325000000000001,0.09978971962616834,won,5.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,TreVeyon Henderson,under,43.5,-114.0,0.749,0.21628971962616828,lost,147.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,Rachaad White,under,45.5,-114.0,0.6105,0.07778971962616832,won,38.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Sterling Shepard,under,30.5,-114.0,0.66025,0.12753971962616828,won,20.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_longest,Drake Maye,under,14.5,-114.0,0.6575,0.12478971962616825,won,5.0,0.8771929824561403
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Tez Johnson,under,21.5,-115.0,0.6427499999999999,0.10786627906976742,won,12.0,0.8695652173913043
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Austin Hooper,over,9.5,-115.0,0.62475,0.08986627906976752,lost,0.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Sterling Shepard,under,31.5,-115.0,0.67075,0.13586627906976745,won,20.0,0.8695652173913043
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Sterling Shepard,under,15.5,-115.0,0.61875,0.08386627906976751,won,11.0,0.8695652173913043
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,241.5,-115.0,0.652,0.11711627906976751,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Tez Johnson,under,42.5,-117.0,0.6447499999999999,0.10557949308755754,won,42.0,0.8547008547008547
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_attempts,Rachaad White,under,13.5,-118.0,0.69425,0.1529655963302753,won,10.0,0.847457627118644
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Cade Otton,under,39.5,-118.0,0.62425,0.08296559633027523,lost,82.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_yards,Drake Maye,under,250.5,-120.0,0.6795,0.13404545454545458,lost,270.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Tez Johnson,under,20.5,-120.0,0.61775,0.07229545454545461,won,12.0,0.8333333333333334
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_longest,Cade Otton,under,17.5,-120.0,0.60825,0.06279545454545454,won,16.0,0.8333333333333334
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Emeka Egbuka,under,72.5,-120.0,0.6765,0.13104545454545458,lost,115.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Sterling Shepard,under,3.5,-124.0,0.74175,0.18817857142857142,won,3.0,0.8064516129032258
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Emeka Egbuka,under,5.5,-125.0,0.73875,0.18319444444444444,lost,6.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,TreVeyon Henderson,under,44.5,-125.0,0.76025,0.2046944444444444,lost,147.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_yards,TreVeyon Henderson,under,45.5,-125.0,0.773,0.21744444444444444,lost,147.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,pass_completions,Drake Maye,under,22.5,-125.0,0.67475,0.11919444444444438,won,16.0,0.8
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Cade Otton,under,44.5,-130.0,0.69,0.12478260869565216,lost,82.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Cade Otton,under,4.5,-131.0,0.70275,0.13565043290043288,lost,9.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,tackles_assists,Robert Spillane,under,8.5,-134.0,0.6835,0.11085042735042738,lost,9.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,rush_attempts,Sean Tucker,under,6.5,-140.0,0.75175,0.16841666666666666,lost,9.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,receptions,Stefon Diggs,over,4.5,-140.0,0.7305,0.14716666666666667,won,5.0,0.7142857142857143
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,tackles_assists,Tykee Smith,under,7.5,-140.0,0.737,0.15366666666666662,lost,8.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Stefon Diggs,over,49.5,-150.0,0.67225,0.07225000000000004,lost,46.0,-1.0
39e7c1f6e36d5bc4d2613ebf7bb83c10,10,reception_yards,Austin Hooper,over,10.5,-150.0,0.687,0.08700000000000008,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,pass_interceptions,Jaxson Dart,over,1.5,596.0,0.43975,0.29607183908045975,lost,1.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Noah Brown,over,62.5,575.0,0.23575,0.08760185185185185,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,anytime_td,Daniel Bellinger,over,0.5,550.0,0.233,0.07915384615384616,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,anytime_td,Isaiah Hodgins,over,0.5,500.0,0.25075,0.08408333333333332,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_longest,Noah Brown,over,29.5,500.0,0.2665,0.09983333333333336,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_longest,Deebo Samuel Sr.,over,29.5,460.0,0.2655,0.08692857142857144,lost,18.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,defensive_interceptions,Mike Sainristil,over,0.5,450.0,0.62925,0.44743181818181815,won,1.0,4.5
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Noah Brown,over,49.5,428.0,0.34725,0.1578560606060606,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Bobby Wagner,over,0.5,410.0,0.7095,0.513421568627451,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,receptions,Noah Brown,over,3.5,391.0,0.3775,0.17383401221995926,lost,1.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,defensive_interceptions,Paulson Adebo,over,0.5,380.0,0.68575,0.4774166666666666,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Deebo Samuel Sr.,over,69.5,375.0,0.2745,0.06397368421052635,lost,43.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,pass_interceptions,Marcus Mariota,over,1.5,350.0,0.353,0.13077777777777777,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Noah Brown,over,52.5,350.0,0.31625,0.09402777777777777,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,receptions,Isaiah Hodgins,over,3.5,339.0,0.31825,0.09045956719817766,lost,1.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Jeremy McNichols,over,19.5,330.0,0.30225,0.0696918604651163,lost,16.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Frankie Luvu,over,0.5,325.0,0.6995,0.4642058823529412,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Dexter Lawrence II,over,0.5,325.0,0.72325,0.48795588235294113,void,,0.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,field_goals,Younghoe Koo,over,2.5,320.0,0.33825,0.10015476190476191,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Daron Payne,over,0.5,300.0,0.658,0.40800000000000003,void,,0.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Von Miller,over,0.5,299.0,0.64575,0.39512343358395996,won,1.0,2.99
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Tyrone Tracy Jr.,over,24.5,260.0,0.3525,0.07472222222222219,won,27.0,2.6
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Noah Brown,over,39.5,251.0,0.44825,0.16334971509971508,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,anytime_td,Deebo Samuel Sr.,over,0.5,240.0,0.3985,0.10438235294117648,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Deebo Samuel Sr.,over,59.5,238.0,0.3645,0.0686420118343195,lost,43.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,receptions,Darius Slayton,over,3.5,235.0,0.3595,0.06099253731343285,won,4.0,2.35
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Von Miller,over,0.25,235.0,0.64575,0.3472425373134329,won,1.0,2.35
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Noah Brown,over,42.5,220.0,0.416,0.10349999999999998,lost,28.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Frankie Luvu,over,0.25,190.0,0.6995,0.35467241379310344,lost,0.0,-1.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,sacks,Dexter Lawrence II,over,0.25,189.0,0.72325,0.37722923875432524,void,,0.0
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Jeremy McNichols,over,14.5,180.0,0.42175,0.06460714285714286,won,16.0,1.8
3aba4bb1fe41ecd45f934116fcc90c3f,15,reception_yards,Tyrone Tracy Jr.,over,19.5,176.0,0.44375,0.08143115942028983,won,27.0,1.76
